,cluster_id,galaxy_id
3453,1128,NGC_4535
3454,1133,NGC_4535
3455,1136,NGC_4535
3456,1137,NGC_4535
3457,1138,NGC_4535
3458,1141,NGC_4535
3459,1143,NGC_4535
3460,1144,NGC_4535
3461,1145,NGC_4535
3462,1146,NGC_4535
3463,1148,NGC_4535
3464,1152,NGC_4535
3465,1158,NGC_4535
3466,1162,NGC_4535
3467,1181,NGC_4535
3468,1190,NGC_4535
3469,1191,NGC_4535
3470,1194,NGC_4535
3471,1200,NGC_4535
3472,1204,NGC_4535
3473,1207,NGC_4535
3474,1215,NGC_4535
3475,1218,NGC_4535
3476,1223,NGC_4535
3477,1226,NGC_4535
3478,1228,NGC_4535
3479,1230,NGC_4535
3480,1232,NGC_4535
3481,1234,NGC_4535
3482,1242,NGC_4535
3483,1249,NGC_4535
3484,1251,NGC_4535
3485,1253,NGC_4535
3486,1262,NGC_4535
3487,1266,NGC_4535
3488,1269,NGC_4535
3489,1273,NGC_4535
3490,1276,NGC_4535
3491,1279,NGC_4535
3492,1285,NGC_4535
3493,1286,NGC_4535
3494,1292,NGC_4535
3495,1296,NGC_4535
3496,1298,NGC_4535
3497,1302,NGC_4535
3498,1305,NGC_4535
3499,1309,NGC_4535
3500,1313,NGC_4535
3501,1314,NGC_4535
3502,1315,NGC_4535
3503,1322,NGC_4535
3504,1323,NGC_4535
3505,1324,NGC_4535
3506,1327,NGC_4535
3507,1328,NGC_4535
3508,1332,NGC_4535
3509,1342,NGC_4535
3510,1344,NGC_4535
3511,1346,NGC_4535
3512,1351,NGC_4535
3513,1353,NGC_4535
3514,1355,NGC_4535
3515,1358,NGC_4535
3516,1361,NGC_4535
3517,1362,NGC_4535
3518,1363,NGC_4535
3519,1366,NGC_4535
3520,1372,NGC_4535
3521,1374,NGC_4535
3522,1375,NGC_4535
3523,1379,NGC_4535
3524,1385,NGC_4535
3525,1389,NGC_4535
3526,1393,NGC_4535
3527,1394,NGC_4535
3528,1398,NGC_4535
3529,1403,NGC_4535
3530,1407,NGC_4535
3531,1411,NGC_4535
3532,1417,NGC_4535
3533,35,NGC_4535
3534,38,NGC_4535
3535,45,NGC_4535
3536,73,NGC_4535
3537,94,NGC_4535
3538,99,NGC_4535
3539,104,NGC_4535
3540,115,NGC_4535
3541,134,NGC_4535
3542,149,NGC_4535
3543,150,NGC_4535
3544,155,NGC_4535
3545,163,NGC_4535
3546,167,NGC_4535
3547,177,NGC_4535
3548,191,NGC_4535
3549,193,NGC_4535
3550,194,NGC_4535
3551,199,NGC_4535
3552,201,NGC_4535
3553,207,NGC_4535
3554,208,NGC_4535
3555,219,NGC_4535
3556,265,NGC_4535
3557,266,NGC_4535
3558,273,NGC_4535
3559,278,NGC_4535
3560,290,NGC_4535
3561,301,NGC_4535
3562,313,NGC_4535
3563,315,NGC_4535
3564,328,NGC_4535
3565,335,NGC_4535
3566,353,NGC_4535
3567,355,NGC_4535
3568,368,NGC_4535
3569,371,NGC_4535
3570,381,NGC_4535
3571,412,NGC_4535
3572,434,NGC_4535
3573,447,NGC_4535
3574,455,NGC_4535
3575,464,NGC_4535
3576,481,NGC_4535
3577,500,NGC_4535
3578,517,NGC_4535
3579,524,NGC_4535
3580,543,NGC_4535
3581,545,NGC_4535
3582,551,NGC_4535
3583,563,NGC_4535
3584,568,NGC_4535
3585,574,NGC_4535
3586,586,NGC_4535
3587,596,NGC_4535
3588,597,NGC_4535
3589,608,NGC_4535
3590,615,NGC_4535
3591,626,NGC_4535
3592,638,NGC_4535
3593,651,NGC_4535
3594,664,NGC_4535
3595,671,NGC_4535
3596,694,NGC_4535
3597,696,NGC_4535
3598,713,NGC_4535
3599,716,NGC_4535
3600,717,NGC_4535
3601,722,NGC_4535
3602,725,NGC_4535
3603,730,NGC_4535
3604,740,NGC_4535
3605,742,NGC_4535
3606,775,NGC_4535
3607,777,NGC_4535
3608,778,NGC_4535
3609,780,NGC_4535
3610,782,NGC_4535
3611,784,NGC_4535
3612,789,NGC_4535
3613,795,NGC_4535
3614,805,NGC_4535
3615,812,NGC_4535
3616,831,NGC_4535
3617,832,NGC_4535
3618,833,NGC_4535
3619,860,NGC_4535
3620,872,NGC_4535
3621,887,NGC_4535
3622,908,NGC_4535
3623,910,NGC_4535
3624,918,NGC_4535
3625,925,NGC_4535
3626,932,NGC_4535
3627,963,NGC_4535
3628,965,NGC_4535
3629,967,NGC_4535
3630,976,NGC_4535
3631,983,NGC_4535
3632,984,NGC_4535
3633,985,NGC_4535
3634,987,NGC_4535
3635,997,NGC_4535
3636,1019,NGC_4535
3637,1031,NGC_4535
3638,1041,NGC_4535
3639,1078,NGC_4535
3640,1094,NGC_4535
3641,1107,NGC_4535
3642,1108,NGC_4535
3643,1142,NGC_4535
3644,1163,NGC_4535
3645,1167,NGC_4535
3646,1175,NGC_4535
3647,1186,NGC_4535
3648,1211,NGC_4535
3649,1233,NGC_4535
3650,1243,NGC_4535
3651,1255,NGC_4535
3652,1259,NGC_4535
3653,1277,NGC_4535
3654,1288,NGC_4535
3655,1295,NGC_4535
3656,1299,NGC_4535
3657,1352,NGC_4535
3658,1392,NGC_4535
3659,1404,NGC_4535
3660,3,NGC_1365
3661,5,NGC_1365
3662,6,NGC_1365
3663,9,NGC_1365
3664,14,NGC_1365
3665,18,NGC_1365
3666,40,NGC_1365
3667,42,NGC_1365
3668,46,NGC_1365
3669,48,NGC_1365
3670,50,NGC_1365
3671,57,NGC_1365
3672,60,NGC_1365
3673,61,NGC_1365
3674,66,NGC_1365
3675,67,NGC_1365
3676,69,NGC_1365
3677,72,NGC_1365
3678,77,NGC_1365
3679,78,NGC_1365
3680,79,NGC_1365
3681,83,NGC_1365
3682,92,NGC_1365
3683,93,NGC_1365
3684,96,NGC_1365
3685,99,NGC_1365
3686,104,NGC_1365
3687,106,NGC_1365
3688,108,NGC_1365
3689,115,NGC_1365
3690,116,NGC_1365
3691,122,NGC_1365
3692,124,NGC_1365
3693,125,NGC_1365
3694,132,NGC_1365
3695,133,NGC_1365
3696,134,NGC_1365
3697,139,NGC_1365
3698,140,NGC_1365
3699,143,NGC_1365
3700,151,NGC_1365
3701,153,NGC_1365
3702,155,NGC_1365
3703,157,NGC_1365
3704,158,NGC_1365
3705,167,NGC_1365
3706,170,NGC_1365
3707,180,NGC_1365
3708,181,NGC_1365
3709,187,NGC_1365
3710,188,NGC_1365
3711,197,NGC_1365
3712,200,NGC_1365
3713,202,NGC_1365
3714,203,NGC_1365
3715,206,NGC_1365
3716,212,NGC_1365
3717,213,NGC_1365
3718,223,NGC_1365
3719,232,NGC_1365
3720,234,NGC_1365
3721,235,NGC_1365
3722,241,NGC_1365
3723,242,NGC_1365
3724,257,NGC_1365
3725,258,NGC_1365
3726,259,NGC_1365
3727,264,NGC_1365
3728,272,NGC_1365
3729,275,NGC_1365
3730,280,NGC_1365
3731,296,NGC_1365
3732,297,NGC_1365
3733,302,NGC_1365
3734,307,NGC_1365
3735,311,NGC_1365
3736,316,NGC_1365
3737,329,NGC_1365
3738,330,NGC_1365
3739,339,NGC_1365
3740,346,NGC_1365
3741,348,NGC_1365
3742,352,NGC_1365
3743,354,NGC_1365
3744,356,NGC_1365
3745,359,NGC_1365
3746,361,NGC_1365
3747,362,NGC_1365
3748,367,NGC_1365
3749,371,NGC_1365
3750,392,NGC_1365
3751,396,NGC_1365
3752,402,NGC_1365
3753,407,NGC_1365
3754,410,NGC_1365
3755,412,NGC_1365
3756,415,NGC_1365
3757,425,NGC_1365
3758,427,NGC_1365
3759,430,NGC_1365
3760,432,NGC_1365
3761,441,NGC_1365
3762,442,NGC_1365
3763,443,NGC_1365
3764,447,NGC_1365
3765,455,NGC_1365
3766,457,NGC_1365
3767,458,NGC_1365
3768,463,NGC_1365
3769,465,NGC_1365
3770,470,NGC_1365
3771,474,NGC_1365
3772,477,NGC_1365
3773,479,NGC_1365
3774,480,NGC_1365
3775,481,NGC_1365
3776,483,NGC_1365
3777,486,NGC_1365
3778,488,NGC_1365
3779,491,NGC_1365
3780,492,NGC_1365
3781,493,NGC_1365
3782,494,NGC_1365
3783,495,NGC_1365
3784,498,NGC_1365
3785,499,NGC_1365
3786,500,NGC_1365
3787,501,NGC_1365
3788,502,NGC_1365
3789,504,NGC_1365
3790,505,NGC_1365
3791,509,NGC_1365
3792,514,NGC_1365
3793,515,NGC_1365
3794,518,NGC_1365
3795,520,NGC_1365
3796,522,NGC_1365
3797,524,NGC_1365
3798,525,NGC_1365
3799,526,NGC_1365
3800,530,NGC_1365
3801,532,NGC_1365
3802,533,NGC_1365
3803,534,NGC_1365
3804,535,NGC_1365
3805,538,NGC_1365
3806,540,NGC_1365
3807,541,NGC_1365
3808,542,NGC_1365
3809,544,NGC_1365
3810,545,NGC_1365
3811,547,NGC_1365
3812,548,NGC_1365
3813,550,NGC_1365
3814,558,NGC_1365
3815,560,NGC_1365
3816,563,NGC_1365
3817,564,NGC_1365
3818,565,NGC_1365
3819,567,NGC_1365
3820,568,NGC_1365
3821,571,NGC_1365
3822,572,NGC_1365
3823,574,NGC_1365
3824,575,NGC_1365
3825,576,NGC_1365
3826,577,NGC_1365
3827,579,NGC_1365
3828,580,NGC_1365
3829,582,NGC_1365
3830,584,NGC_1365
3831,591,NGC_1365
3832,592,NGC_1365
3833,595,NGC_1365
3834,600,NGC_1365
3835,602,NGC_1365
3836,604,NGC_1365
3837,606,NGC_1365
3838,608,NGC_1365
3839,609,NGC_1365
3840,610,NGC_1365
3841,613,NGC_1365
3842,618,NGC_1365
3843,622,NGC_1365
3844,630,NGC_1365
3845,631,NGC_1365
3846,632,NGC_1365
3847,634,NGC_1365
3848,635,NGC_1365
3849,639,NGC_1365
3850,640,NGC_1365
3851,641,NGC_1365
3852,645,NGC_1365
3853,646,NGC_1365
3854,647,NGC_1365
3855,648,NGC_1365
3856,649,NGC_1365
3857,655,NGC_1365
3858,656,NGC_1365
3859,658,NGC_1365
3860,659,NGC_1365
3861,661,NGC_1365
3862,662,NGC_1365
3863,663,NGC_1365
3864,664,NGC_1365
3865,667,NGC_1365
3866,668,NGC_1365
3867,669,NGC_1365
3868,670,NGC_1365
3869,671,NGC_1365
3870,673,NGC_1365
3871,678,NGC_1365
3872,679,NGC_1365
3873,680,NGC_1365
3874,682,NGC_1365
3875,683,NGC_1365
3876,685,NGC_1365
3877,689,NGC_1365
3878,694,NGC_1365
3879,695,NGC_1365
3880,697,NGC_1365
3881,700,NGC_1365
3882,701,NGC_1365
3883,702,NGC_1365
3884,707,NGC_1365
3885,710,NGC_1365
3886,711,NGC_1365
3887,712,NGC_1365
3888,715,NGC_1365
3889,717,NGC_1365
3890,721,NGC_1365
3891,722,NGC_1365
3892,724,NGC_1365
3893,725,NGC_1365
3894,726,NGC_1365
3895,727,NGC_1365
3896,728,NGC_1365
3897,730,NGC_1365
3898,734,NGC_1365
3899,737,NGC_1365
3900,741,NGC_1365
3901,744,NGC_1365
3902,745,NGC_1365
3903,746,NGC_1365
3904,748,NGC_1365
3905,750,NGC_1365
3906,751,NGC_1365
3907,752,NGC_1365
3908,753,NGC_1365
3909,754,NGC_1365
3910,756,NGC_1365
3911,757,NGC_1365
3912,758,NGC_1365
3913,763,NGC_1365
3914,767,NGC_1365
3915,768,NGC_1365
3916,769,NGC_1365
3917,771,NGC_1365
3918,772,NGC_1365
3919,773,NGC_1365
3920,775,NGC_1365
3921,777,NGC_1365
3922,778,NGC_1365
3923,782,NGC_1365
3924,785,NGC_1365
3925,786,NGC_1365
3926,787,NGC_1365
3927,788,NGC_1365
3928,790,NGC_1365
3929,791,NGC_1365
3930,793,NGC_1365
3931,798,NGC_1365
3932,801,NGC_1365
3933,803,NGC_1365
3934,806,NGC_1365
3935,807,NGC_1365
3936,808,NGC_1365
3937,811,NGC_1365
3938,813,NGC_1365
3939,814,NGC_1365
3940,816,NGC_1365
3941,817,NGC_1365
3942,818,NGC_1365
3943,820,NGC_1365
3944,821,NGC_1365
3945,824,NGC_1365
3946,825,NGC_1365
3947,826,NGC_1365
3948,828,NGC_1365
3949,829,NGC_1365
3950,830,NGC_1365
3951,831,NGC_1365
3952,832,NGC_1365
3953,833,NGC_1365
3954,835,NGC_1365
3955,836,NGC_1365
3956,839,NGC_1365
3957,840,NGC_1365
3958,841,NGC_1365
3959,845,NGC_1365
3960,846,NGC_1365
3961,847,NGC_1365
3962,848,NGC_1365
3963,851,NGC_1365
3964,858,NGC_1365
3965,860,NGC_1365
3966,862,NGC_1365
3967,866,NGC_1365
3968,868,NGC_1365
3969,869,NGC_1365
3970,872,NGC_1365
3971,873,NGC_1365
3972,875,NGC_1365
3973,876,NGC_1365
3974,880,NGC_1365
3975,881,NGC_1365
3976,882,NGC_1365
3977,883,NGC_1365
3978,885,NGC_1365
3979,886,NGC_1365
3980,888,NGC_1365
3981,889,NGC_1365
3982,891,NGC_1365
3983,895,NGC_1365
3984,896,NGC_1365
3985,900,NGC_1365
3986,902,NGC_1365
3987,903,NGC_1365
3988,904,NGC_1365
3989,905,NGC_1365
3990,906,NGC_1365
3991,909,NGC_1365
3992,910,NGC_1365
3993,911,NGC_1365
3994,912,NGC_1365
3995,913,NGC_1365
3996,914,NGC_1365
3997,915,NGC_1365
3998,916,NGC_1365
3999,919,NGC_1365
4000,920,NGC_1365
4001,921,NGC_1365
4002,922,NGC_1365
4003,925,NGC_1365
4004,931,NGC_1365
4005,933,NGC_1365
4006,934,NGC_1365
4007,935,NGC_1365
4008,936,NGC_1365
4009,938,NGC_1365
4010,939,NGC_1365
4011,940,NGC_1365
4012,941,NGC_1365
4013,942,NGC_1365
4014,943,NGC_1365
4015,944,NGC_1365
4016,946,NGC_1365
4017,947,NGC_1365
4018,948,NGC_1365
4019,949,NGC_1365
4020,951,NGC_1365
4021,955,NGC_1365
4022,957,NGC_1365
4023,971,NGC_1365
4024,972,NGC_1365
4025,976,NGC_1365
4026,977,NGC_1365
4027,978,NGC_1365
4028,982,NGC_1365
4029,983,NGC_1365
4030,984,NGC_1365
4031,985,NGC_1365
4032,987,NGC_1365
4033,988,NGC_1365
4034,990,NGC_1365
4035,991,NGC_1365
4036,992,NGC_1365
4037,993,NGC_1365
4038,994,NGC_1365
4039,996,NGC_1365
4040,1001,NGC_1365
4041,1004,NGC_1365
4042,1005,NGC_1365
4043,1007,NGC_1365
4044,1011,NGC_1365
4045,1012,NGC_1365
4046,1017,NGC_1365
4047,1018,NGC_1365
4048,1021,NGC_1365
4049,1023,NGC_1365
4050,1025,NGC_1365
4051,1027,NGC_1365
4052,1028,NGC_1365
4053,1029,NGC_1365
4054,1030,NGC_1365
4055,1031,NGC_1365
4056,1032,NGC_1365
4057,1041,NGC_1365
4058,1044,NGC_1365
4059,1046,NGC_1365
4060,1047,NGC_1365
4061,1048,NGC_1365
4062,1055,NGC_1365
4063,1059,NGC_1365
4064,1060,NGC_1365
4065,1061,NGC_1365
4066,1062,NGC_1365
4067,1064,NGC_1365
4068,1065,NGC_1365
4069,1066,NGC_1365
4070,1070,NGC_1365
4071,1073,NGC_1365
4072,1075,NGC_1365
4073,1077,NGC_1365
4074,1078,NGC_1365
4075,1082,NGC_1365
4076,1083,NGC_1365
4077,1085,NGC_1365
4078,1086,NGC_1365
4079,1087,NGC_1365
4080,1088,NGC_1365
4081,1089,NGC_1365
4082,1090,NGC_1365
4083,1100,NGC_1365
4084,1102,NGC_1365
4085,1110,NGC_1365
4086,1111,NGC_1365
4087,1112,NGC_1365
4088,1114,NGC_1365
4089,1115,NGC_1365
4090,1118,NGC_1365
4091,1120,NGC_1365
4092,1123,NGC_1365
4093,1126,NGC_1365
4094,1127,NGC_1365
4095,1129,NGC_1365
4096,1132,NGC_1365
4097,1137,NGC_1365
4098,1139,NGC_1365
4099,1140,NGC_1365
4100,1144,NGC_1365
4101,1145,NGC_1365
4102,1146,NGC_1365
4103,1147,NGC_1365
4104,1153,NGC_1365
4105,1154,NGC_1365
4106,1155,NGC_1365
4107,1158,NGC_1365
4108,1167,NGC_1365
4109,1168,NGC_1365
4110,1169,NGC_1365
4111,1170,NGC_1365
4112,1171,NGC_1365
4113,1172,NGC_1365
4114,1178,NGC_1365
4115,1183,NGC_1365
4116,1189,NGC_1365
4117,1193,NGC_1365
4118,1195,NGC_1365
4119,1196,NGC_1365
4120,1199,NGC_1365
4121,1206,NGC_1365
4122,1207,NGC_1365
4123,1209,NGC_1365
4124,1212,NGC_1365
4125,1220,NGC_1365
4126,1222,NGC_1365
4127,1226,NGC_1365
4128,1228,NGC_1365
4129,1230,NGC_1365
4130,1234,NGC_1365
4131,1235,NGC_1365
4132,1237,NGC_1365
4133,1241,NGC_1365
4134,1242,NGC_1365
4135,1244,NGC_1365
4136,1247,NGC_1365
4137,1249,NGC_1365
4138,1251,NGC_1365
4139,1256,NGC_1365
4140,1259,NGC_1365
4141,1260,NGC_1365
4142,1273,NGC_1365
4143,1276,NGC_1365
4144,1286,NGC_1365
4145,1287,NGC_1365
4146,1289,NGC_1365
4147,1298,NGC_1365
4148,1299,NGC_1365
4149,1305,NGC_1365
4150,1310,NGC_1365
4151,1311,NGC_1365
4152,1314,NGC_1365
4153,1316,NGC_1365
4154,1318,NGC_1365
4155,1319,NGC_1365
4156,1320,NGC_1365
4157,1323,NGC_1365
4158,1328,NGC_1365
4159,1330,NGC_1365
4160,1333,NGC_1365
4161,1336,NGC_1365
4162,1338,NGC_1365
4163,1339,NGC_1365
4164,1342,NGC_1365
4165,1347,NGC_1365
4166,1349,NGC_1365
4167,1350,NGC_1365
4168,1351,NGC_1365
4169,1356,NGC_1365
4170,1358,NGC_1365
4171,1359,NGC_1365
4172,1363,NGC_1365
4173,1370,NGC_1365
4174,1371,NGC_1365
4175,1372,NGC_1365
4176,1373,NGC_1365
4177,1374,NGC_1365
4178,1377,NGC_1365
4179,1380,NGC_1365
4180,1389,NGC_1365
4181,1393,NGC_1365
4182,1398,NGC_1365
4183,1402,NGC_1365
4184,1406,NGC_1365
4185,1407,NGC_1365
4186,1409,NGC_1365
4187,1412,NGC_1365
4188,1413,NGC_1365
4189,1416,NGC_1365
4190,1421,NGC_1365
4191,1422,NGC_1365
4192,1429,NGC_1365
4193,1433,NGC_1365
4194,1436,NGC_1365
4195,1438,NGC_1365
4196,1452,NGC_1365
4197,1456,NGC_1365
4198,1467,NGC_1365
4199,1470,NGC_1365
4200,1473,NGC_1365
4201,1480,NGC_1365
4202,1483,NGC_1365
4203,1485,NGC_1365
4204,1489,NGC_1365
4205,1491,NGC_1365
4206,1495,NGC_1365
4207,1496,NGC_1365
4208,1499,NGC_1365
4209,1501,NGC_1365
4210,1506,NGC_1365
4211,1508,NGC_1365
4212,1509,NGC_1365
4213,1513,NGC_1365
4214,1514,NGC_1365
4215,1517,NGC_1365
4216,1524,NGC_1365
4217,1526,NGC_1365
4218,1531,NGC_1365
4219,1540,NGC_1365
4220,1545,NGC_1365
4221,1550,NGC_1365
4222,1551,NGC_1365
4223,1552,NGC_1365
4224,1556,NGC_1365
4225,1557,NGC_1365
4226,1559,NGC_1365
4227,1560,NGC_1365
4228,1562,NGC_1365
4229,1566,NGC_1365
4230,1569,NGC_1365
4231,1571,NGC_1365
4232,1573,NGC_1365
4233,1578,NGC_1365
4234,1584,NGC_1365
4235,1587,NGC_1365
4236,1588,NGC_1365
4237,1589,NGC_1365
4238,1592,NGC_1365
4239,1595,NGC_1365
4240,1596,NGC_1365
4241,1598,NGC_1365
4242,1601,NGC_1365
4243,1604,NGC_1365
4244,1605,NGC_1365
4245,1606,NGC_1365
4246,1607,NGC_1365
4247,1608,NGC_1365
4248,1615,NGC_1365
4249,1636,NGC_1365
4250,1638,NGC_1365
4251,1651,NGC_1365
4252,1655,NGC_1365
4253,1669,NGC_1365
4254,1672,NGC_1365
4255,1673,NGC_1365
4256,1674,NGC_1365
4257,1676,NGC_1365
4258,1681,NGC_1365
4259,1682,NGC_1365
4260,1683,NGC_1365
4261,1684,NGC_1365
4262,1691,NGC_1365
4263,1695,NGC_1365
4264,1700,NGC_1365
4265,1704,NGC_1365
4266,1707,NGC_1365
4267,1708,NGC_1365
4268,1709,NGC_1365
4269,1710,NGC_1365
4270,1711,NGC_1365
4271,1712,NGC_1365
4272,1716,NGC_1365
4273,1718,NGC_1365
4274,1719,NGC_1365
4275,1720,NGC_1365
4276,1725,NGC_1365
4277,1726,NGC_1365
4278,1732,NGC_1365
4279,1733,NGC_1365
4280,1734,NGC_1365
4281,1738,NGC_1365
4282,1739,NGC_1365
4283,1744,NGC_1365
4284,1746,NGC_1365
4285,1762,NGC_1365
4286,1768,NGC_1365
4287,1769,NGC_1365
4288,1772,NGC_1365
4289,31,NGC_1365
4290,44,NGC_1365
4291,63,NGC_1365
4292,100,NGC_1365
4293,107,NGC_1365
4294,127,NGC_1365
4295,135,NGC_1365
4296,137,NGC_1365
4297,145,NGC_1365
4298,178,NGC_1365
4299,193,NGC_1365
4300,208,NGC_1365
4301,210,NGC_1365
4302,229,NGC_1365
4303,273,NGC_1365
4304,309,NGC_1365
4305,314,NGC_1365
4306,326,NGC_1365
4307,338,NGC_1365
4308,350,NGC_1365
4309,369,NGC_1365
4310,370,NGC_1365
4311,390,NGC_1365
4312,398,NGC_1365
4313,399,NGC_1365
4314,401,NGC_1365
4315,454,NGC_1365
4316,476,NGC_1365
4317,478,NGC_1365
4318,497,NGC_1365
4319,513,NGC_1365
4320,521,NGC_1365
4321,527,NGC_1365
4322,557,NGC_1365
4323,561,NGC_1365
4324,586,NGC_1365
4325,590,NGC_1365
4326,612,NGC_1365
4327,614,NGC_1365
4328,615,NGC_1365
4329,651,NGC_1365
4330,674,NGC_1365
4331,681,NGC_1365
4332,687,NGC_1365
4333,688,NGC_1365
4334,703,NGC_1365
4335,704,NGC_1365
4336,708,NGC_1365
4337,716,NGC_1365
4338,729,NGC_1365
4339,764,NGC_1365
4340,765,NGC_1365
4341,779,NGC_1365
4342,795,NGC_1365
4343,802,NGC_1365
4344,810,NGC_1365
4345,852,NGC_1365
4346,871,NGC_1365
4347,892,NGC_1365
4348,901,NGC_1365
4349,950,NGC_1365
4350,954,NGC_1365
4351,956,NGC_1365
4352,962,NGC_1365
4353,974,NGC_1365
4354,989,NGC_1365
4355,1009,NGC_1365
4356,1015,NGC_1365
4357,1022,NGC_1365
4358,1024,NGC_1365
4359,1026,NGC_1365
4360,1034,NGC_1365
4361,1036,NGC_1365
4362,1039,NGC_1365
4363,1098,NGC_1365
4364,1103,NGC_1365
4365,1121,NGC_1365
4366,1125,NGC_1365
4367,1133,NGC_1365
4368,1135,NGC_1365
4369,1136,NGC_1365
4370,1138,NGC_1365
4371,1162,NGC_1365
4372,1165,NGC_1365
4373,1174,NGC_1365
4374,1182,NGC_1365
4375,1184,NGC_1365
4376,1194,NGC_1365
4377,1201,NGC_1365
4378,1215,NGC_1365
4379,1216,NGC_1365
4380,1218,NGC_1365
4381,1236,NGC_1365
4382,1239,NGC_1365
4383,1243,NGC_1365
4384,1248,NGC_1365
4385,1264,NGC_1365
4386,1266,NGC_1365
4387,1275,NGC_1365
4388,1278,NGC_1365
4389,1280,NGC_1365
4390,1312,NGC_1365
4391,1315,NGC_1365
4392,1354,NGC_1365
4393,1362,NGC_1365
4394,1364,NGC_1365
4395,1365,NGC_1365
4396,1366,NGC_1365
4397,1375,NGC_1365
4398,1384,NGC_1365
4399,1392,NGC_1365
4400,1397,NGC_1365
4401,1418,NGC_1365
4402,1423,NGC_1365
4403,1427,NGC_1365
4404,1430,NGC_1365
4405,1435,NGC_1365
4406,1441,NGC_1365
4407,1460,NGC_1365
4408,1484,NGC_1365
4409,1487,NGC_1365
4410,1488,NGC_1365
4411,1498,NGC_1365
4412,1512,NGC_1365
4413,1527,NGC_1365
4414,1530,NGC_1365
4415,1535,NGC_1365
4416,1575,NGC_1365
4417,1576,NGC_1365
4418,1610,NGC_1365
4419,1619,NGC_1365
4420,1620,NGC_1365
4421,1623,NGC_1365
4422,1635,NGC_1365
4423,1640,NGC_1365
4424,1641,NGC_1365
4425,1653,NGC_1365
4426,1654,NGC_1365
4427,1658,NGC_1365
4428,1659,NGC_1365
4429,1662,NGC_1365
4430,1663,NGC_1365
4431,1667,NGC_1365
4432,1670,NGC_1365
4433,1696,NGC_1365
4434,1699,NGC_1365
4435,1737,NGC_1365
4436,1748,NGC_1365
4437,1751,NGC_1365
4438,1761,NGC_1365
4439,1777,NGC_1365
4440,1779,NGC_1365
4441,1784,NGC_1365
4442,1785,NGC_1365
4443,24,NGC_5068
4444,31,NGC_5068
4445,42,NGC_5068
4446,55,NGC_5068
4447,61,NGC_5068
4448,92,NGC_5068
4449,112,NGC_5068
4450,126,NGC_5068
4451,131,NGC_5068
4452,161,NGC_5068
4453,185,NGC_5068
4454,189,NGC_5068
4455,194,NGC_5068
4456,196,NGC_5068
4457,210,NGC_5068
4458,239,NGC_5068
4459,248,NGC_5068
4460,283,NGC_5068
4461,286,NGC_5068
4462,290,NGC_5068
4463,302,NGC_5068
4464,315,NGC_5068
4465,321,NGC_5068
4466,336,NGC_5068
4467,356,NGC_5068
4468,391,NGC_5068
4469,397,NGC_5068
4470,451,NGC_5068
4471,491,NGC_5068
4472,492,NGC_5068
4473,499,NGC_5068
4474,505,NGC_5068
4475,554,NGC_5068
4476,576,NGC_5068
4477,577,NGC_5068
4478,578,NGC_5068
4479,612,NGC_5068
4480,625,NGC_5068
4481,644,NGC_5068
4482,653,NGC_5068
4483,661,NGC_5068
4484,673,NGC_5068
4485,690,NGC_5068
4486,720,NGC_5068
4487,727,NGC_5068
4488,746,NGC_5068
4489,752,NGC_5068
4490,770,NGC_5068
4491,792,NGC_5068
4492,815,NGC_5068
4493,816,NGC_5068
4494,825,NGC_5068
4495,840,NGC_5068
4496,842,NGC_5068
4497,848,NGC_5068
4498,851,NGC_5068
4499,857,NGC_5068
4500,873,NGC_5068
4501,876,NGC_5068
4502,881,NGC_5068
4503,902,NGC_5068
4504,908,NGC_5068
4505,916,NGC_5068
4506,921,NGC_5068
4507,951,NGC_5068
4508,968,NGC_5068
4509,970,NGC_5068
4510,985,NGC_5068
4511,1036,NGC_5068
4512,1040,NGC_5068
4513,1047,NGC_5068
4514,1061,NGC_5068
4515,1096,NGC_5068
4516,1124,NGC_5068
4517,1132,NGC_5068
4518,1138,NGC_5068
4519,1152,NGC_5068
4520,1153,NGC_5068
4521,1166,NGC_5068
4522,1171,NGC_5068
4523,1178,NGC_5068
4524,1184,NGC_5068
4525,1185,NGC_5068
4526,1192,NGC_5068
4527,1201,NGC_5068
4528,1219,NGC_5068
4529,1248,NGC_5068
4530,1252,NGC_5068
4531,1274,NGC_5068
4532,1280,NGC_5068
4533,1301,NGC_5068
4534,1331,NGC_5068
4535,1400,NGC_5068
4536,1406,NGC_5068
4537,1411,NGC_5068
4538,1441,NGC_5068
4539,1450,NGC_5068
4540,1470,NGC_5068
4541,1506,NGC_5068
4542,1512,NGC_5068
4543,1528,NGC_5068
4544,1533,NGC_5068
4545,1536,NGC_5068
4546,1553,NGC_5068
4547,1558,NGC_5068
4548,1559,NGC_5068
4549,1570,NGC_5068
4550,1604,NGC_5068
4551,1629,NGC_5068
4552,1646,NGC_5068
4553,1665,NGC_5068
4554,1675,NGC_5068
4555,1677,NGC_5068
4556,1686,NGC_5068
4557,1698,NGC_5068
4558,1706,NGC_5068
4559,1725,NGC_5068
4560,1752,NGC_5068
4561,1758,NGC_5068
4562,1766,NGC_5068
4563,1884,NGC_5068
4564,1901,NGC_5068
4565,1906,NGC_5068
4566,1907,NGC_5068
4567,1940,NGC_5068
4568,1943,NGC_5068
4569,1957,NGC_5068
4570,1958,NGC_5068
4571,2003,NGC_5068
4572,2022,NGC_5068
4573,2084,NGC_5068
4574,2145,NGC_5068
4575,2282,NGC_5068
